Authors,Year,Link,Affiliations,Authors with affiliations
"Dodonov V.V., Vieira Lopes D.O.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56449106284&doi=10.1016%2fj.physleta.2008.10.063&partnerID=40&md5=4d713d53a91f5d5662d1d17e162b79ed","Instituto de Física, Universidade de Brasília, Caixa Postal 04455, 70910-900 Brasília, DF, Brazil; Instituto de Física Teórica, Universidade Estadual Paulista, Rua Pamplona 145, 01405-900 São Paulo, SP, Brazil","Dodonov, V.V., Instituto de Física, Universidade de Brasília, Caixa Postal 04455, 70910-900 Brasília, DF, Brazil; Vieira Lopes, D.O., Instituto de Física Teórica, Universidade Estadual Paulista, Rua Pamplona 145, 01405-900 São Paulo, SP, Brazil"
"Ikeda F.S., Carmona R., Mitja D., Guimarães R.M.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57449118336&doi=10.1590%2fS0101-31222008000200024&partnerID=40&md5=ccf7e554b22fa2af18c9a1d84da4cf1c","IRD/Embrapa Cerrados, Cx. Postal 08223, 73310-970, Planaltina, DF, Brazil; UnB, Campus Universitário Darcy Ribeiro, 70910-900, Brasília, DF, Brazil; Institut de Recherche Pour le Dèveloppement/Embrapa Cerrados, US Espace 140 et UMR 137, Centre IRD de Montpellier, Domaine de Lavalette - 911, avenue Agropolis, F- 34394 Montpellier Cedex 5, France; Universidade Federal de Lavras, Cx. Postal: 3037, 37200-000, Lavras, MG, Brazil","Ikeda, F.S., IRD/Embrapa Cerrados, Cx. Postal 08223, 73310-970, Planaltina, DF, Brazil; Carmona, R., UnB, Campus Universitário Darcy Ribeiro, 70910-900, Brasília, DF, Brazil; Mitja, D., Institut de Recherche Pour le Dèveloppement/Embrapa Cerrados, US Espace 140 et UMR 137, Centre IRD de Montpellier, Domaine de Lavalette - 911, avenue Agropolis, F- 34394 Montpellier Cedex 5, France; Guimarães, R.M., Universidade Federal de Lavras, Cx. Postal: 3037, 37200-000, Lavras, MG, Brazil"
"Brito Y.C., Mello V.M., Macedo C.C.S., Meneghetti M.R., Suarez P.A.Z., Meneghetti S.M.P.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54849440731&doi=10.1016%2fj.apcata.2008.08.024&partnerID=40&md5=3b945dd9302ee37c8c9b4c6bd79adcf8","Instituto de Química e Biotecnologia, Universidade Federal de Alagoas, Av. Lourival de Melo Mota, s/n, 57072-970 Maceió, AL, Brazil; Instituto de Química, Universidade de Brasília, CP 4472, 70919-910 Brasilia, DF, Brazil","Brito, Y.C., Instituto de Química e Biotecnologia, Universidade Federal de Alagoas, Av. Lourival de Melo Mota, s/n, 57072-970 Maceió, AL, Brazil; Mello, V.M., Instituto de Química, Universidade de Brasília, CP 4472, 70919-910 Brasilia, DF, Brazil; Macedo, C.C.S., Instituto de Química, Universidade de Brasília, CP 4472, 70919-910 Brasilia, DF, Brazil; Meneghetti, M.R., Instituto de Química e Biotecnologia, Universidade Federal de Alagoas, Av. Lourival de Melo Mota, s/n, 57072-970 Maceió, AL, Brazil; Suarez, P.A.Z., Instituto de Química, Universidade de Brasília, CP 4472, 70919-910 Brasilia, DF, Brazil; Meneghetti, S.M.P., Instituto de Química e Biotecnologia, Universidade Federal de Alagoas, Av. Lourival de Melo Mota, s/n, 57072-970 Maceió, AL, Brazil"
"De Menezes L.R.A.X., Paredes A.O., Abdalla Jr. H., Borges G.A.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349175671&doi=10.1109%2fMWSYM.2008.4633036&partnerID=40&md5=a3ccca08399852cb1ac7f81a8017c3da","Dep. de Engenharia Elétrica, Faculdade de Tecnologia, Universidade de Brasília, Brasília-DF 70910-900, Brazil","De Menezes, L.R.A.X., Dep. de Engenharia Elétrica, Faculdade de Tecnologia, Universidade de Brasília, Brasília-DF 70910-900, Brazil; Paredes, A.O., Dep. de Engenharia Elétrica, Faculdade de Tecnologia, Universidade de Brasília, Brasília-DF 70910-900, Brazil; Abdalla Jr., H., Dep. de Engenharia Elétrica, Faculdade de Tecnologia, Universidade de Brasília, Brasília-DF 70910-900, Brazil; Borges, G.A., Dep. de Engenharia Elétrica, Faculdade de Tecnologia, Universidade de Brasília, Brasília-DF 70910-900, Brazil"
"Silva E.N.D., De Simone C.A., Goulart M.O.F., Andrade C.K.Z., Silva R.S.F., Pinto A.V.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349116857&doi=10.1107%2fS1600536808034545&partnerID=40&md5=080223b798cae31344eb692806773e51","Instituto de Química, Universidade de Brasília, 70910-970 Brasília, DF, Brazil; Instituto de Química e Biotecnologia, Universidade Federal de Alagoas, 57072-970 Maceió, AL, Brazil; Nućleo de Pesquisas em Produtos Naturais, Universidade Federal Do Rio de Janeiro, 21944-971 Rio de Janeiro, RJ, Brazil","Silva, E.N.D., Instituto de Química, Universidade de Brasília, 70910-970 Brasília, DF, Brazil; De Simone, C.A., Instituto de Química e Biotecnologia, Universidade Federal de Alagoas, 57072-970 Maceió, AL, Brazil; Goulart, M.O.F., Instituto de Química e Biotecnologia, Universidade Federal de Alagoas, 57072-970 Maceió, AL, Brazil; Andrade, C.K.Z., Instituto de Química, Universidade de Brasília, 70910-970 Brasília, DF, Brazil; Silva, R.S.F., Nućleo de Pesquisas em Produtos Naturais, Universidade Federal Do Rio de Janeiro, 21944-971 Rio de Janeiro, RJ, Brazil; Pinto, A.V., Nućleo de Pesquisas em Produtos Naturais, Universidade Federal Do Rio de Janeiro, 21944-971 Rio de Janeiro, RJ, Brazil"
"Rubim J.C., Trindade F.A., Gelesky M.A., Aroca R.F., Dupont J.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-64349124044&doi=10.1021%2fjp808101g&partnerID=40&md5=0fda9bfdce6f67a87524099b9715f275","Laboratório de Materiais e Combustíveis (LMC), Instituto de Química da Universidade de Brasília, C.P.04478, 70904-970, Brasília, DF, Brazil; Laboratório de Catálise Molecular (LCM), Instituto de Química da Universidade Federal do Rio Grande do Sul, AV. Bento Gonçalves, 9500 Porto Alegre, RS, Brazil; Materials and Surface Science Group, Department of Chemistry and Biochemistry, University of Windsor, N9B3P4 Windsor, Canada","Rubim, J.C., Laboratório de Materiais e Combustíveis (LMC), Instituto de Química da Universidade de Brasília, C.P.04478, 70904-970, Brasília, DF, Brazil; Trindade, F.A., Laboratório de Materiais e Combustíveis (LMC), Instituto de Química da Universidade de Brasília, C.P.04478, 70904-970, Brasília, DF, Brazil; Gelesky, M.A., Laboratório de Catálise Molecular (LCM), Instituto de Química da Universidade Federal do Rio Grande do Sul, AV. Bento Gonçalves, 9500 Porto Alegre, RS, Brazil; Aroca, R.F., Materials and Surface Science Group, Department of Chemistry and Biochemistry, University of Windsor, N9B3P4 Windsor, Canada; Dupont, J., Laboratório de Catálise Molecular (LCM), Instituto de Química da Universidade Federal do Rio Grande do Sul, AV. Bento Gonçalves, 9500 Porto Alegre, RS, Brazil"
"Garnier J., Quantin C., Guimarães E., Becquer T.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57249111721&doi=10.1180%2fminmag.2008.072.1.49&partnerID=40&md5=45cd009d2f24675c831e62f6dc855a25","UMR 8148 IDES, UPS11-CNRS, Bât. 504, 91405 Orsay Cedex, France; UNB, IG/GMP-ICC Centro, Campus Universitario Darcy Ribeiro, 70919-970 Brasilia,DF, Brazil; IRD UMR LISAH, Sup Agro, Bât. 12, 34060 Montpellier Cedex 2, France; IRD, UMR 137 BioSol, Univ. Paris VI and XII, Embrapa Cerrados, CP 7091, 71619-970 Brasilia, DF, Brazil","Garnier, J., UMR 8148 IDES, UPS11-CNRS, Bât. 504, 91405 Orsay Cedex, France, UNB, IG/GMP-ICC Centro, Campus Universitario Darcy Ribeiro, 70919-970 Brasilia,DF, Brazil; Quantin, C., UMR 8148 IDES, UPS11-CNRS, Bât. 504, 91405 Orsay Cedex, France, IRD UMR LISAH, Sup Agro, Bât. 12, 34060 Montpellier Cedex 2, France; Guimarães, E., UNB, IG/GMP-ICC Centro, Campus Universitario Darcy Ribeiro, 70919-970 Brasilia,DF, Brazil; Becquer, T., IRD, UMR 137 BioSol, Univ. Paris VI and XII, Embrapa Cerrados, CP 7091, 71619-970 Brasilia, DF, Brazil"
"Muniz-Junqueira M.I., de Paula-Coelho V.N.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54549119285&doi=10.1016%2fj.intimp.2008.07.011&partnerID=40&md5=3a22a6fcf22da4361d79dd811b1034b6","Laboratory of Cellular Immunology, Faculty of Medicine, University of Brasilia, Brasilia, 70.910-900, Brazil","Muniz-Junqueira, M.I., Laboratory of Cellular Immunology, Faculty of Medicine, University of Brasilia, Brasilia, 70.910-900, Brazil; de Paula-Coelho, V.N., Laboratory of Cellular Immunology, Faculty of Medicine, University of Brasilia, Brasilia, 70.910-900, Brazil"
"Saraiva-Souza A., MacEdo De Souza F., Aleixo V.F.P., Girão E.C., Filho J.M., Meunier V., Sumpter B.G., Souza Filho A.G., Del Nero J.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149132045&doi=10.1063%2f1.3020353&partnerID=40&md5=7f95130c8729e1ec4ed5b87b4b961c29","Departamento de Física, Universidade Federal Do Ceará, Fortaleza, Ceará 60455-900, Brazil; Centro Internacional de Física da Mat́ria Condensada, Universidade de Brasília, 70904-910 Brasília, Brazil; Pós-gradua̧ão em Engenharia Eĺtrica, Universidade Federal Do Pará, Beĺm, Pará 66075-900, Brazil; Oak Ridge National Laboratory, Oak Ridge, TN 37831, United States; Departamento de Física, Universidade Federal Do Pará, Beĺm, Pará 66075-110, Brazil","Saraiva-Souza, A., Departamento de Física, Universidade Federal Do Ceará, Fortaleza, Ceará 60455-900, Brazil; MacEdo De Souza, F., Centro Internacional de Física da Mat́ria Condensada, Universidade de Brasília, 70904-910 Brasília, Brazil; Aleixo, V.F.P., Pós-gradua̧ão em Engenharia Eĺtrica, Universidade Federal Do Pará, Beĺm, Pará 66075-900, Brazil; Girão, E.C., Departamento de Física, Universidade Federal Do Ceará, Fortaleza, Ceará 60455-900, Brazil; Filho, J.M., Departamento de Física, Universidade Federal Do Ceará, Fortaleza, Ceará 60455-900, Brazil; Meunier, V., Oak Ridge National Laboratory, Oak Ridge, TN 37831, United States; Sumpter, B.G., Oak Ridge National Laboratory, Oak Ridge, TN 37831, United States; Souza Filho, A.G., Departamento de Física, Universidade Federal Do Ceará, Fortaleza, Ceará 60455-900, Brazil; Del Nero, J., Departamento de Física, Universidade Federal Do Pará, Beĺm, Pará 66075-110, Brazil"
"Pereira R.A.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949566810&partnerID=40&md5=265207bd18e9e59452982da088a73f3a","Department of Japanese Studies; Center for Asian Studies, University of Brasilia","Pereira, R.A., Department of Japanese Studies, Center for Asian Studies, University of Brasilia"
"Dantas M.J.P., Da C. Brito L., MacHado P.C.M., De Carvalho P.H.P.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57049083026&doi=10.1007%2f978-3-540-88190-2-25&partnerID=40&md5=c631ddb1da629bd032dd61a91bb13be2","Catholic University of Goiás, Goiânia, GO, Brazil; Federal University of Goiás, Goiânia, GO, Brazil; University of Brasília, Brasília, DF, Brazil","Dantas, M.J.P., Catholic University of Goiás, Goiânia, GO, Brazil; Da C. Brito, L., Federal University of Goiás, Goiânia, GO, Brazil; MacHado, P.C.M., Federal University of Goiás, Goiânia, GO, Brazil; De Carvalho, P.H.P., University of Brasília, Brasília, DF, Brazil"
"Barreto P.S., De Carvalho P.H.P., Oliveira R.D., Ceppo M.P.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57049150098&doi=10.1007%2f978-3-540-88623-5-4&partnerID=40&md5=789c674f5c5e803f34fe82f07e51d501","Department of Electrical Engineering, University of Brasilia, Brasília-DF, Brazil; Department of Computer Science, University of Brasilia, Brasília-DF, Brazil","Barreto, P.S., Department of Electrical Engineering, University of Brasilia, Brasília-DF, Brazil; De Carvalho, P.H.P., Department of Computer Science, University of Brasilia, Brasília-DF, Brazil; Oliveira, R.D.; Ceppo, M.P."
"Lapas L.C., Morgado R., Vainstein M.H., Rubí J.M., Oliveira F.A.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349172172&doi=10.1103%2fPhysRevLett.101.230602&partnerID=40&md5=52edb11ba67450d197c2af659963f9a6","Instituto de Física, Centro Internacional de Física da Matéria Condensada, Universidade de Brasília, Caixa Postal 04513, 70919-970 Brasília, Distrito Federal, Brazil; Departament de Física Fonamental, Facultat de Física, Universitat de Barcelona, Av. Diagonal 647, 08028 Barcelona, Spain; Faculdade UnB Gama, Universidade de Brasília, 72405-610 Brasília, Distrito Federal, Brazil","Lapas, L.C., Instituto de Física, Centro Internacional de Física da Matéria Condensada, Universidade de Brasília, Caixa Postal 04513, 70919-970 Brasília, Distrito Federal, Brazil, Departament de Física Fonamental, Facultat de Física, Universitat de Barcelona, Av. Diagonal 647, 08028 Barcelona, Spain; Morgado, R., Faculdade UnB Gama, Universidade de Brasília, 72405-610 Brasília, Distrito Federal, Brazil; Vainstein, M.H., Instituto de Física, Centro Internacional de Física da Matéria Condensada, Universidade de Brasília, Caixa Postal 04513, 70919-970 Brasília, Distrito Federal, Brazil, Departament de Física Fonamental, Facultat de Física, Universitat de Barcelona, Av. Diagonal 647, 08028 Barcelona, Spain; Rubí, J.M., Departament de Física Fonamental, Facultat de Física, Universitat de Barcelona, Av. Diagonal 647, 08028 Barcelona, Spain; Oliveira, F.A., Instituto de Física, Centro Internacional de Física da Matéria Condensada, Universidade de Brasília, Caixa Postal 04513, 70919-970 Brasília, Distrito Federal, Brazil"
"Teixeira C.C.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879985053&doi=10.4000%2fetnografica.1733&partnerID=40&md5=e3777f891d43e278715718ac69fb8ef2","Universidade de Brasília, Brazil","Teixeira, C.C., Universidade de Brasília, Brazil"
"Christakou E., Silva N.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878551069&doi=10.1007%2f978-1-4020-8741-7_25&partnerID=40&md5=e369440a4115ee1c1174bb9fcc082be9","School of Architecture, University of Brasília, DF, Brazil","Christakou, E., School of Architecture, University of Brasília, DF, Brazil; Silva, N., School of Architecture, University of Brasília, DF, Brazil"
"Silva N.F., Lima E.M.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878194956&doi=10.1007%2f978-1-4020-8739-4-67&partnerID=40&md5=fbb5f4659db66ae5cc089c2edd2d4ab8","Universidade de Brasilia, Faculdade de Arquitetura e Urbanismo, Brazil","Silva, N.F., Universidade de Brasilia, Faculdade de Arquitetura e Urbanismo, Brazil; Lima, E.M., Universidade de Brasilia, Faculdade de Arquitetura e Urbanismo, Brazil"
"de Paula K.V.S.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875499379&doi=10.1590%2fS0103-73312008000400014&partnerID=40&md5=f41b8566149f7e4fe154b57c5c5c10c8","Universidade de Brasília - UnB, Brazil","de Paula, K.V.S., Universidade de Brasília - UnB, Brazil"
"Gottschalg-Duque C., Silva M.D.F.S.E., Mori A.",2008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869478974&partnerID=40&md5=1f6fec3c9efcd71581442f4b4e30dae2","Departamento de Ciência da Informação e Documentação, Universidade de Brasilia, Brasília, Distrito Federal 70910-900, Brazil; Departamento de Engenharia Civil e Ambiental, Universidade de Brasília, Brasília, Distrito Federal 70910-900, Brazil","Gottschalg-Duque, C., Departamento de Ciência da Informação e Documentação, Universidade de Brasilia, Brasília, Distrito Federal 70910-900, Brazil; Silva, M.D.F.S.E., Departamento de Engenharia Civil e Ambiental, Universidade de Brasília, Brasília, Distrito Federal 70910-900, Brazil; Mori, A., Departamento de Ciência da Informação e Documentação, Universidade de Brasilia, Brasília, Distrito Federal 70910-900, Brazil"
