Authors,Year,Link,Affiliations,Authors with affiliations
"Almeida A.A., Arias-Garcia J., Llanos C.H., Ayala-Rincon M.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949135718&doi=10.1145%2f2660540.2660982&partnerID=40&md5=7f77a0d15bfd1509b9a5936f5dfdaf7e","Department of Computer Science, University of Brasília, Brasília, 70910-900, Brazil; Department of Mechanical Engineering, University of Brasília, Brasília, 70910-900, Brazil; Departments of Computer Science and Mathematics, University of Brasília, Brasília, 70910-900, Brazil","Almeida, A.A., Department of Computer Science, University of Brasília, Brasília, 70910-900, Brazil; Arias-Garcia, J., Department of Mechanical Engineering, University of Brasília, Brasília, 70910-900, Brazil; Llanos, C.H., Department of Mechanical Engineering, University of Brasília, Brasília, 70910-900, Brazil; Ayala-Rincon, M., Departments of Computer Science and Mathematics, University of Brasília, Brasília, 70910-900, Brazil"
"Guimaro M.C., Alves R.M., Rose E., Sousa A.O., de Cássia Rosa A., Hecht M.M., Sousa M.V., Andrade R.R., Vital T., Plachy J., Nitz N., Hejnar J., Gomes C.C., L. Teixeira A.R.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928254960&doi=10.1371%2fjournal.pntd.0003384&partnerID=40&md5=a172c5de748204273a2da1bea086d6fc","Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; Laboratory of Protein Chemistry, Institute of Biology, University of Brasilia, Federal District, Brazil; Laboratory of Viral and Cellular Genetics, Institute of Molecular Genetics, Czech Academy of Sciences, Prague, Czech Republic; Center for Research and Prevention of Neglected Diseases, Institute of Biological Sciences, Federal University of Goiás, Goiânia, Brazil","Guimaro, M.C., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; Alves, R.M., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; Rose, E., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; Sousa, A.O., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; de Cássia Rosa, A., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; Hecht, M.M., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; Sousa, M.V., Laboratory of Protein Chemistry, Institute of Biology, University of Brasilia, Federal District, Brazil; Andrade, R.R., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; Vital, T., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; Plachy, J., Laboratory of Viral and Cellular Genetics, Institute of Molecular Genetics, Czech Academy of Sciences, Prague, Czech Republic; Nitz, N., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; Hejnar, J., Laboratory of Viral and Cellular Genetics, Institute of Molecular Genetics, Czech Academy of Sciences, Prague, Czech Republic; Gomes, C.C., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil; L. Teixeira, A.R., Chagas Disease Multidisciplinary Research Laboratory, Center for Research and Prevention of Neglected Diseases, University of Brasilia, Federal District, Brazil, Center for Research and Prevention of Neglected Diseases, Institute of Biological Sciences, Federal University of Goiás, Goiânia, Brazil"
"Trivellin G., Daly A.F., Faucz F.R., Yuan B., Rostomyan L., Larco D.O., Schernthaner-Reiter M.H., Szarek E., Leal L.F., Caberg J.-H., Castermans E., Villa C., Dimopoulos A., Chittiboina P., Xekouki P., Shah N., Metzger D., Lysy P.A., Ferrante E., Strebkova N., Mazerkina N., Zatelli M.C., Lodish M., Horvath A., Bertollo De Alexandre R., Manning A.D., Levy I., Keil M.F., De La Luz Sierra M., Palmeira L., Coppieters W., Georges M., Naves L.A., Jamar M., Bours V., Wu T.J., Choong C.S., Bertherat J., Chanson P., Kamenicky P., Farrell W.E., Barlier A., Quezado M., Bjelobaba I., Stojilkovic S.S., Wess J., Costanzi S., Liu P., Lupski J.R., Beckers A., Stratakis C.A.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919360657&doi=10.1056%2fNEJMoa1408028&partnerID=40&md5=fcd04bfef3d56f24fa10c72656bcbf6f","Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Section on Cellular Signaling, Program in Developmental Neuroscience, National Institutes of Health, Bethesda, MD, United States; Surgical Neurology Branch, National Institute of Neurological Disorders and Stroke, National Institutes of Health, Bethesda, MD, United States; Laboratory of Pathology, National Cancer Institute, National Institutes of Health, Bethesda, MD, United States; Laboratory of Bioorganic Chemistry, National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Bethesda, MD, United States; Department of Obstetrics and Gynecology, Uniformed Services University of Health Sciences, Bethesda, MD, United States; Departments of Endocrinology, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, 4000, Belgium; Clinical Genetics, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, Belgium; Groupe Interdisciplinaire de Génoprotéomique Appliquée (GIGA)-Genomics, Domaine Universitaire Sart-Tilman, Liège, Belgium; Pediatric Endocrinology Unit, Department of Pediatrics, Université Catholique de Louvain, Louvain, Belgium; School of Health and Biosciences, Pontifícia Universidade Católica Do Paraná, Curitiba, Brazil; Department of Endocrinology, Faculty of Medicine, University of Brasilia, Brasilia, Brazil; Departments of Molecular and Human Genetics, Baylor College of Medicine, Houston, United States; Departments of Pediatrics, Baylor College of Medicine, Houston, United States; Texas Children's Hospital, Baylor College of Medicine, Houston, United States; Department of Anatomical and Cytological Pathology, Hôpital Foch, Suresnes, France; INSERM Unité 1016, Institut Cochin, Université Paris Descartes, Hôpital Cochin, Service d'Endocrinologie, Paris, France; Assistance Publique- H.pitaux de Paris, Hôpitaux Universitaires Paris-Sud, UMR-S693, Le Kremlin-Bicêtre, France; Aix-Marseille Université, Centre National de la Recherche Scientifique, Centre de Recherche en Neurobiologie et Neurophysiologie de Marseille, Marseille, France; Department of Endocrinology, King Edward Memorial Hospital, Mumbai, India; Endocrinology and Diabetes Unit, BC Children's Hospital, Vancouver, BC, Canada; Division of Endocrinology, Hospital for Sick Children, Toronto, Canada; Endocrinology and Diabetology Unit, Fondazione Ist. de Ricovero e Cura A Carattere Scientifico Ca' Granda Ospedale Maggiore Policlinico, Milan, Italy; Section of Endocrinology, Department of Medical Sciences, University of Ferrara, Ferrara, Italy; Endocrinological Research Center, Institute of Pediatric Endocrinology, Moscow, Russian Federation; Burdenko Neurosurgery Institute, Moscow, Russian Federation; Department of Pharmacology and Physiology, George Washington University, United States; Department of Chemistry, Center for Behavioral Neuroscience, American University, Washington, DC, United States; Department of Paediatric Endocrinology, Princess Margaret Hospital for Children, University of Western Australia, Perth, Australia; Institute for Science and Technology in Medicine, Keele University, Guy Hilton Research Centre, Stoke-on-Trent, United Kingdom","Trivellin, G., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Daly, A.F., Departments of Endocrinology, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, 4000, Belgium; Faucz, F.R., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States, School of Health and Biosciences, Pontifícia Universidade Católica Do Paraná, Curitiba, Brazil; Yuan, B., Departments of Molecular and Human Genetics, Baylor College of Medicine, Houston, United States; Rostomyan, L., Departments of Endocrinology, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, 4000, Belgium; Larco, D.O., Department of Obstetrics and Gynecology, Uniformed Services University of Health Sciences, Bethesda, MD, United States; Schernthaner-Reiter, M.H., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Szarek, E., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Leal, L.F., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Caberg, J.-H., Clinical Genetics, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, Belgium; Castermans, E., Clinical Genetics, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, Belgium; Villa, C., Departments of Endocrinology, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, 4000, Belgium, Department of Anatomical and Cytological Pathology, Hôpital Foch, Suresnes, France, INSERM Unité 1016, Institut Cochin, Université Paris Descartes, Hôpital Cochin, Service d'Endocrinologie, Paris, France; Dimopoulos, A., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Chittiboina, P., Surgical Neurology Branch, National Institute of Neurological Disorders and Stroke, National Institutes of Health, Bethesda, MD, United States; Xekouki, P., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Shah, N., Department of Endocrinology, King Edward Memorial Hospital, Mumbai, India; Metzger, D., Endocrinology and Diabetes Unit, BC Children's Hospital, Vancouver, BC, Canada; Lysy, P.A., Pediatric Endocrinology Unit, Department of Pediatrics, Université Catholique de Louvain, Louvain, Belgium; Ferrante, E., Endocrinology and Diabetology Unit, Fondazione Ist. de Ricovero e Cura A Carattere Scientifico Ca' Granda Ospedale Maggiore Policlinico, Milan, Italy; Strebkova, N., Endocrinological Research Center, Institute of Pediatric Endocrinology, Moscow, Russian Federation; Mazerkina, N., Burdenko Neurosurgery Institute, Moscow, Russian Federation; Zatelli, M.C., Department of Endocrinology, Faculty of Medicine, University of Brasilia, Brasilia, Brazil, Section of Endocrinology, Department of Medical Sciences, University of Ferrara, Ferrara, Italy; Lodish, M., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Horvath, A., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States, Department of Pharmacology and Physiology, George Washington University, United States; Bertollo De Alexandre, R., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States, School of Health and Biosciences, Pontifícia Universidade Católica Do Paraná, Curitiba, Brazil; Manning, A.D., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Levy, I., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States, Division of Endocrinology, Hospital for Sick Children, Toronto, Canada; Keil, M.F., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; De La Luz Sierra, M., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States; Palmeira, L., Groupe Interdisciplinaire de Génoprotéomique Appliquée (GIGA)-Genomics, Domaine Universitaire Sart-Tilman, Liège, Belgium; Coppieters, W., Groupe Interdisciplinaire de Génoprotéomique Appliquée (GIGA)-Genomics, Domaine Universitaire Sart-Tilman, Liège, Belgium; Georges, M., Groupe Interdisciplinaire de Génoprotéomique Appliquée (GIGA)-Genomics, Domaine Universitaire Sart-Tilman, Liège, Belgium; Naves, L.A., Department of Endocrinology, Faculty of Medicine, University of Brasilia, Brasilia, Brazil; Jamar, M., Clinical Genetics, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, Belgium; Bours, V., Clinical Genetics, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, Belgium; Wu, T.J., Department of Obstetrics and Gynecology, Uniformed Services University of Health Sciences, Bethesda, MD, United States; Choong, C.S., Department of Paediatric Endocrinology, Princess Margaret Hospital for Children, University of Western Australia, Perth, Australia; Bertherat, J., INSERM Unité 1016, Institut Cochin, Université Paris Descartes, Hôpital Cochin, Service d'Endocrinologie, Paris, France; Chanson, P., Assistance Publique- H.pitaux de Paris, Hôpitaux Universitaires Paris-Sud, UMR-S693, Le Kremlin-Bicêtre, France; Kamenicky, P., Assistance Publique- H.pitaux de Paris, Hôpitaux Universitaires Paris-Sud, UMR-S693, Le Kremlin-Bicêtre, France; Farrell, W.E., Institute for Science and Technology in Medicine, Keele University, Guy Hilton Research Centre, Stoke-on-Trent, United Kingdom; Barlier, A., Aix-Marseille Université, Centre National de la Recherche Scientifique, Centre de Recherche en Neurobiologie et Neurophysiologie de Marseille, Marseille, France; Quezado, M., Laboratory of Pathology, National Cancer Institute, National Institutes of Health, Bethesda, MD, United States; Bjelobaba, I., Section on Cellular Signaling, Program in Developmental Neuroscience, National Institutes of Health, Bethesda, MD, United States; Stojilkovic, S.S., Section on Cellular Signaling, Program in Developmental Neuroscience, National Institutes of Health, Bethesda, MD, United States; Wess, J., Laboratory of Bioorganic Chemistry, National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Bethesda, MD, United States; Costanzi, S., Department of Chemistry, Center for Behavioral Neuroscience, American University, Washington, DC, United States; Liu, P., Departments of Molecular and Human Genetics, Baylor College of Medicine, Houston, United States; Lupski, J.R., Departments of Molecular and Human Genetics, Baylor College of Medicine, Houston, United States, Departments of Pediatrics, Baylor College of Medicine, Houston, United States, Texas Children's Hospital, Baylor College of Medicine, Houston, United States; Beckers, A., Departments of Endocrinology, Centre Hospitalier Universitaire de Liège, University of Liège, Domaine Universitaire du Sart-Tilman, Liège, 4000, Belgium; Stratakis, C.A., Section on Endocrinology and Genetics, Prog. on Devmtl. Endocrinol. and Genet. and Pediatric Endocrinology Interinstitute Training Program, National Institutes of Health, Bethesda, MD  20892-1862, United States"
"de Queiroz M.C.C.A.M., Moreira M.A.C., Jardim J.R., Barbosa M.A., Minamisava R., Gondim H.D.C., Velasco F.C., Penhavel M.V.C.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919413155&doi=10.2147%2fCOPD.S71152&partnerID=40&md5=a3ab52fbb5ef9aaab5c628212d95e2c8","Department of Respiratory Medicine, School of Medicine, Federal University of Goiás, Goiânia, Brazil; Respiratory Division at Escola Paulista de Medicina, Federal University of São Paulo, Brazil; School of Nursing, Federal University of Goiás, Brazil; Pulmonology Department, Goiânia General Hospital, Goiânia, Brazil; School of Medicine, University of Brasilia, Brasilia, Brazil","de Queiroz, M.C.C.A.M., Department of Respiratory Medicine, School of Medicine, Federal University of Goiás, Goiânia, Brazil; Moreira, M.A.C., Department of Respiratory Medicine, School of Medicine, Federal University of Goiás, Goiânia, Brazil; Jardim, J.R., Respiratory Division at Escola Paulista de Medicina, Federal University of São Paulo, Brazil; Barbosa, M.A., School of Nursing, Federal University of Goiás, Brazil; Minamisava, R., School of Nursing, Federal University of Goiás, Brazil; Gondim, H.D.C., Pulmonology Department, Goiânia General Hospital, Goiânia, Brazil; Velasco, F.C., Pulmonology Department, Goiânia General Hospital, Goiânia, Brazil; Penhavel, M.V.C., School of Medicine, University of Brasilia, Brasilia, Brazil"
"Ortega I., Felipe M.S.S., Vasconcelos A.T.R., Bezerra L.M.L., Dantas A.D.S.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922549213&doi=10.1093%2fmmy%2fmyu069&partnerID=40&md5=59a912593c003d99fe07e632eb956392","Instituto de Biologia Roberto Alcantara Gomes, Universidade Do Estado Do Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Department of Cell Biology, Universidade de Brasília, Brasília, DF, Brazil; Laboratório Nacional de Computação Científica, Petrópolis, RJ, Brazil","Ortega, I., Instituto de Biologia Roberto Alcantara Gomes, Universidade Do Estado Do Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Felipe, M.S.S., Department of Cell Biology, Universidade de Brasília, Brasília, DF, Brazil; Vasconcelos, A.T.R., Laboratório Nacional de Computação Científica, Petrópolis, RJ, Brazil; Bezerra, L.M.L., Instituto de Biologia Roberto Alcantara Gomes, Universidade Do Estado Do Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Dantas, A.D.S., Instituto de Biologia Roberto Alcantara Gomes, Universidade Do Estado Do Rio de Janeiro, Rio de Janeiro, RJ, Brazil"
"Patino H.O., Medeiros F.S., Pereira C.H., Swanson K.C., McManus C.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929505449&doi=10.1017%2fS1751731115000105&partnerID=40&md5=5069544afa9b74ed01d293d0cd00e6e3","Departamento de Pós Graduação em Zootecnia, Universidade Federal Do Rio Grande Do sul, UFRGS, Av. Bento Gonçalves 7712, CEP, Porto Alegre, RS, 91540-000, Brazil; Brazilian Angus Association, General Manager of Certified Angus Beef, Largo Viasconde Cairú 12, CEP, Porto Alegre, RS, 90030-110, Brazil; Department of Animal Science, North Dakota State University, NDSU Dept, PO Box 6050, Fargo, ND  7630, United States; Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, Campus Universitário Darcy Ribeiro, Brasília, DF, 70910-900, Brazil","Patino, H.O., Departamento de Pós Graduação em Zootecnia, Universidade Federal Do Rio Grande Do sul, UFRGS, Av. Bento Gonçalves 7712, CEP, Porto Alegre, RS, 91540-000, Brazil; Medeiros, F.S., Brazilian Angus Association, General Manager of Certified Angus Beef, Largo Viasconde Cairú 12, CEP, Porto Alegre, RS, 90030-110, Brazil; Pereira, C.H., Departamento de Pós Graduação em Zootecnia, Universidade Federal Do Rio Grande Do sul, UFRGS, Av. Bento Gonçalves 7712, CEP, Porto Alegre, RS, 91540-000, Brazil, Department of Animal Science, North Dakota State University, NDSU Dept, PO Box 6050, Fargo, ND  7630, United States; Swanson, K.C., Department of Animal Science, North Dakota State University, NDSU Dept, PO Box 6050, Fargo, ND  7630, United States; McManus, C., Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, Campus Universitário Darcy Ribeiro, Brasília, DF, 70910-900, Brazil"
"Lopes-Bezerra L.M., Lozoya-Pérez N.E., López-Ramírez L.A., Martínez-Álvarez J.A., Teixeira M.M., Felipe M.S.S., Flores-Carreón A., Mora-Montes H.M.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922563716&doi=10.1093%2fmmy%2fmyu057&partnerID=40&md5=1369224bafead4f6ad8e96516e06ad77","Departamento de Biologia Celular, Instituto de Biologia Roberto Alcântara Gomes, Universidade Do Estado Do Rio de Janeiro, Rio de Janeiro, Brazil; Departamento de Biología, División de Ciencias Naturales y Exactas, Universidad de Guanajuato, Noria Alta s/n, colonia Noria Alta, Guanajuato, Guanajuato, Mexico; Departamento de Biologia Celular, Universidade de Brasília, Brasília, Distrito Federal, Brazil","Lopes-Bezerra, L.M., Departamento de Biologia Celular, Instituto de Biologia Roberto Alcântara Gomes, Universidade Do Estado Do Rio de Janeiro, Rio de Janeiro, Brazil; Lozoya-Pérez, N.E., Departamento de Biología, División de Ciencias Naturales y Exactas, Universidad de Guanajuato, Noria Alta s/n, colonia Noria Alta, Guanajuato, Guanajuato, Mexico; López-Ramírez, L.A., Departamento de Biología, División de Ciencias Naturales y Exactas, Universidad de Guanajuato, Noria Alta s/n, colonia Noria Alta, Guanajuato, Guanajuato, Mexico; Martínez-Álvarez, J.A., Departamento de Biología, División de Ciencias Naturales y Exactas, Universidad de Guanajuato, Noria Alta s/n, colonia Noria Alta, Guanajuato, Guanajuato, Mexico; Teixeira, M.M., Departamento de Biologia Celular, Universidade de Brasília, Brasília, Distrito Federal, Brazil; Felipe, M.S.S., Departamento de Biologia Celular, Universidade de Brasília, Brasília, Distrito Federal, Brazil; Flores-Carreón, A., Departamento de Biología, División de Ciencias Naturales y Exactas, Universidad de Guanajuato, Noria Alta s/n, colonia Noria Alta, Guanajuato, Guanajuato, Mexico; Mora-Montes, H.M., Departamento de Biología, División de Ciencias Naturales y Exactas, Universidad de Guanajuato, Noria Alta s/n, colonia Noria Alta, Guanajuato, Guanajuato, Mexico"
"Colón D., Balthazar J.M., Dos Reis C.A., Bueno Á.M., Diniz I.S., De S. R. F. Rosa S.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031857105&doi=10.1063%2f1.4904583&partnerID=40&md5=c459286707d3721e9acd55a6df01fcf0","University of São Paulo, Polytechnic School, LAC -PTC, São Paulo, Brazil; São Paulo State University, Rio Claro Campus, Rio-Claro, Brazil; São Paulo State University, Bauru Campus, Bauru, Brazil; São Paulo State University, Sorocaba Campus, Sorocaba, Brazil; University of Brasilia, Brasilia, Brazil","Colón, D., University of São Paulo, Polytechnic School, LAC -PTC, São Paulo, Brazil; Balthazar, J.M., São Paulo State University, Rio Claro Campus, Rio-Claro, Brazil; Dos Reis, C.A., São Paulo State University, Bauru Campus, Bauru, Brazil; Bueno, Á.M., São Paulo State University, Sorocaba Campus, Sorocaba, Brazil; Diniz, I.S., São Paulo State University, Sorocaba Campus, Sorocaba, Brazil; De S. R. F. Rosa, S., University of Brasilia, Brasilia, Brazil"
"Colón D., Ferreira M.A.S., Balthazar J.M., Bueno Á.M., De S. R. F. Rosa S.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979063964&doi=10.1063%2f1.4904584&partnerID=40&md5=6b60f8af074e00b4db98dbade0a9abf3","University of São Paulo, Polytechnic School, LAC -PTC, São Paulo, Brazil; São Paulo State University, Sorocaba Campus, Sorocaba, Brazil; São Paulo State University, Rio Claro Campus, Rio-Claro, Brazil; University of Brasilia, Brasilia, Brazil","Colón, D., University of São Paulo, Polytechnic School, LAC -PTC, São Paulo, Brazil; Ferreira, M.A.S., São Paulo State University, Sorocaba Campus, Sorocaba, Brazil; Balthazar, J.M., São Paulo State University, Rio Claro Campus, Rio-Claro, Brazil; Bueno, Á.M., São Paulo State University, Sorocaba Campus, Sorocaba, Brazil; De S. R. F. Rosa, S., University of Brasilia, Brasilia, Brazil"
"Souza C.S., Amaral C., Treptow W.",2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916613805&doi=10.1073%2fpnas.1413971111&partnerID=40&md5=6b9936551a20492b8853975eb754c743","Laboratório de Biologia Teórica e Computacional, Departamento de Biologia Celular, Universidade de Brasilia, DF  70910-900, Brazil","Souza, C.S., Laboratório de Biologia Teórica e Computacional, Departamento de Biologia Celular, Universidade de Brasilia, DF  70910-900, Brazil; Amaral, C., Laboratório de Biologia Teórica e Computacional, Departamento de Biologia Celular, Universidade de Brasilia, DF  70910-900, Brazil; Treptow, W., Laboratório de Biologia Teórica e Computacional, Departamento de Biologia Celular, Universidade de Brasilia, DF  70910-900, Brazil"
